produto,unidade,semana_inicio,semana_fim,terminal,preco
Gasolina A,R$/litro,2024-06-24,2024-06-28,Mauá,3.283582
Gasolina A,R$/litro,2024-06-24,2024-06-28,Paulínia,3.328690
Gasolina A,R$/litro,2024-06-24,2024-06-28,São José dos Campos,3.314256
Gasolina A,R$/litro,2024-06-24,2024-06-28,Araucária,3.302904
Gasolina A,R$/litro,2024-06-24,2024-06-28,Canoas,3.315434
Gasolina A,R$/litro,2024-07-01,2024-07-05,Manaus,3.386873
Gasolina A,R$/litro,2024-07-01,2024-07-05,Itaqui,3.391827
Gasolina A,R$/litro,2024-07-01,2024-07-05,Suape,3.376853
Gasolina A,R$/litro,2024-07-01,2024-07-05,Aratu,3.397267
Gasolina A,R$/litro,2024-07-01,2024-07-05,Santos,3.398303
Gasolina A,R$/litro,2024-07-01,2024-07-05,Paranagua,3.409363
Gasolina A,R$/litro,2024-07-01,2024-07-05,Tramandai,3.419207
Gasolina A,R$/litro,2024-07-01,2024-07-05,Guamaré,3.545107
Gasolina A,R$/litro,2024-07-01,2024-07-05,Duque de Caxias,3.594760
Gasolina A,R$/litro,2024-07-01,2024-07-05,Betim,3.617377
Gasolina A,R$/litro,2024-07-01,2024-07-05,Cubatão,3.435817
Gasolina A,R$/litro,2024-07-01,2024-07-05,Mauá,3.454730
Gasolina A,R$/litro,2024-07-01,2024-07-05,Paulínia,3.500987
Gasolina A,R$/litro,2024-07-01,2024-07-05,São José dos Campos,3.486187
Gasolina A,R$/litro,2024-07-01,2024-07-05,Araucária,3.474190
Gasolina A,R$/litro,2024-07-01,2024-07-05,Canoas,3.483803
Gasolina A,R$/litro,2024-07-08,2024-07-12,Manaus,3.275528
Gasolina A,R$/litro,2024-07-08,2024-07-12,Itaqui,3.281702
Gasolina A,R$/litro,2024-07-08,2024-07-12,Suape,3.267756
Gasolina A,R$/litro,2024-07-08,2024-07-12,Aratu,3.286092
Gasolina A,R$/litro,2024-07-08,2024-07-12,Santos,3.285000
Gasolina A,R$/litro,2024-07-08,2024-07-12,Paranagua,3.295822
Gasolina A,R$/litro,2024-07-08,2024-07-12,Tramandai,3.301908
Gasolina A,R$/litro,2024-07-08,2024-07-12,Guamaré,3.430138
Gasolina A,R$/litro,2024-07-08,2024-07-12,Duque de Caxias,3.474596
Gasolina A,R$/litro,2024-07-08,2024-07-12,Betim,3.496424
Gasolina A,R$/litro,2024-07-08,2024-07-12,Cubatão,3.321204
Gasolina A,R$/litro,2024-07-08,2024-07-12,Mauá,3.339454
Gasolina A,R$/litro,2024-07-08,2024-07-12,Paulínia,3.384098
Gasolina A,R$/litro,2024-07-08,2024-07-12,São José dos Campos,3.369812
Gasolina A,R$/litro,2024-07-08,2024-07-12,Araucária,3.358382
Gasolina A,R$/litro,2024-07-08,2024-07-12,Canoas,3.364248
Gasolina A,R$/litro,2024-07-15,2024-07-19,Manaus,3.238486
Gasolina A,R$/litro,2024-07-15,2024-07-19,Itaqui,3.243990
Gasolina A,R$/litro,2024-07-15,2024-07-19,Suape,3.229286
Gasolina A,R$/litro,2024-07-15,2024-07-19,Aratu,3.249250
Gasolina A,R$/litro,2024-07-15,2024-07-19,Santos,3.249922
Gasolina A,R$/litro,2024-07-15,2024-07-19,Paranagua,3.260896
Gasolina A,R$/litro,2024-07-15,2024-07-19,Tramandai,3.270192
Gasolina A,R$/litro,2024-07-15,2024-07-19,Guamaré,3.393688
Gasolina A,R$/litro,2024-07-15,2024-07-19,Duque de Caxias,3.441878
Gasolina A,R$/litro,2024-07-15,2024-07-19,Betim,3.463976
Gasolina A,R$/litro,2024-07-15,2024-07-19,Cubatão,3.286578
Gasolina A,R$/litro,2024-07-15,2024-07-19,Mauá,3.305056
Gasolina A,R$/litro,2024-07-15,2024-07-19,Paulínia,3.350252
Gasolina A,R$/litro,2024-07-15,2024-07-19,São José dos Campos,3.335790
Gasolina A,R$/litro,2024-07-15,2024-07-19,Araucária,3.324236
Gasolina A,R$/litro,2024-07-15,2024-07-19,Canoas,3.333308
Gasolina A,R$/litro,2024-07-22,2024-07-26,Manaus,3.231552
Gasolina A,R$/litro,2024-07-22,2024-07-26,Itaqui,3.237384
Gasolina A,R$/litro,2024-07-22,2024-07-26,Suape,3.223366
Gasolina A,R$/litro,2024-07-22,2024-07-26,Aratu,3.241734
Gasolina A,R$/litro,2024-07-22,2024-07-26,Santos,3.240564
Gasolina A,R$/litro,2024-07-22,2024-07-26,Paranagua,3.251430
Gasolina A,R$/litro,2024-07-22,2024-07-26,Tramandai,3.257268
Gasolina A,R$/litro,2024-07-22,2024-07-26,Guamaré,3.391410
Gasolina A,R$/litro,2024-07-22,2024-07-26,Duque de Caxias,3.436774
Gasolina A,R$/litro,2024-07-22,2024-07-26,Betim,3.459366
Gasolina A,R$/litro,2024-07-22,2024-07-26,Cubatão,3.278032
Gasolina A,R$/litro,2024-07-22,2024-07-26,Mauá,3.296918
Gasolina A,R$/litro,2024-07-22,2024-07-26,Paulínia,3.343122
Gasolina A,R$/litro,2024-07-22,2024-07-26,São José dos Campos,3.328336
Gasolina A,R$/litro,2024-07-22,2024-07-26,Araucária,3.316178
Gasolina A,R$/litro,2024-07-22,2024-07-26,Canoas,3.321784
Gasolina A,R$/litro,2024-07-29,2024-08-02,Manaus,3.217804
Gasolina A,R$/litro,2024-07-29,2024-08-02,Itaqui,3.223668
Gasolina A,R$/litro,2024-07-29,2024-08-02,Suape,3.210020
Gasolina A,R$/litro,2024-07-29,2024-08-02,Aratu,3.227448
Gasolina A,R$/litro,2024-07-29,2024-08-02,Santos,3.225144
Gasolina A,R$/litro,2024-07-29,2024-08-02,Paranagua,3.235964
Gasolina A,R$/litro,2024-07-29,2024-08-02,Tramandai,3.239616
Gasolina A,R$/litro,2024-07-29,2024-08-02,Guamaré,3.379480
Gasolina A,R$/litro,2024-07-29,2024-08-02,Duque de Caxias,3.423008
Gasolina A,R$/litro,2024-07-29,2024-08-02,Betim,3.445786
Gasolina A,R$/litro,2024-07-29,2024-08-02,Cubatão,3.262924
Gasolina A,R$/litro,2024-07-29,2024-08-02,Mauá,3.281970
Gasolina A,R$/litro,2024-07-29,2024-08-02,Paulínia,3.328560
Gasolina A,R$/litro,2024-07-29,2024-08-02,São José dos Campos,3.313650
Gasolina A,R$/litro,2024-07-29,2024-08-02,Araucária,3.301256
Gasolina A,R$/litro,2024-07-29,2024-08-02,Canoas,3.304676
Gasolina A,R$/litro,2024-08-05,2024-08-09,Manaus,3.127638
Gasolina A,R$/litro,2024-08-05,2024-08-09,Itaqui,3.133580
Gasolina A,R$/litro,2024-08-05,2024-08-09,Suape,3.120238
Gasolina A,R$/litro,2024-08-05,2024-08-09,Aratu,3.136916
Gasolina A,R$/litro,2024-08-05,2024-08-09,Santos,3.133718
Gasolina A,R$/litro,2024-08-05,2024-08-09,Paranagua,3.144502
Gasolina A,R$/litro,2024-08-05,2024-08-09,Tramandai,3.146454
Gasolina A,R$/litro,2024-08-05,2024-08-09,Guamaré,3.288036
Gasolina A,R$/litro,2024-08-05,2024-08-09,Duque de Caxias,3.329644
Gasolina A,R$/litro,2024-08-05,2024-08-09,Betim,3.352198
Gasolina A,R$/litro,2024-08-05,2024-08-09,Cubatão,3.171130
Gasolina A,R$/litro,2024-08-05,2024-08-09,Mauá,3.189988
Gasolina A,R$/litro,2024-08-05,2024-08-09,Paulínia,3.236122
Gasolina A,R$/litro,2024-08-05,2024-08-09,São José dos Campos,3.221362
Gasolina A,R$/litro,2024-08-05,2024-08-09,Araucária,3.209154
Gasolina A,R$/litro,2024-08-05,2024-08-09,Canoas,3.210874
Gasolina A,R$/litro,2024-08-12,2024-08-16,Manaus,3.079468
Gasolina A,R$/litro,2024-08-12,2024-08-16,Itaqui,3.085772
Gasolina A,R$/litro,2024-08-12,2024-08-16,Suape,3.072664
Gasolina A,R$/litro,2024-08-12,2024-08-16,Aratu,3.088922
Gasolina A,R$/litro,2024-08-12,2024-08-16,Santos,3.085344
Gasolina A,R$/litro,2024-08-12,2024-08-16,Paranagua,3.096062
Gasolina A,R$/litro,2024-08-12,2024-08-16,Tramandai,3.097388
Gasolina A,R$/litro,2024-08-12,2024-08-16,Guamaré,3.236448
Gasolina A,R$/litro,2024-08-12,2024-08-16,Duque de Caxias,3.276578
Gasolina A,R$/litro,2024-08-12,2024-08-16,Betim,3.298594
Gasolina A,R$/litro,2024-08-12,2024-08-16,Cubatão,3.121862
Gasolina A,R$/litro,2024-08-12,2024-08-16,Mauá,3.140268
Gasolina A,R$/litro,2024-08-12,2024-08-16,Paulínia,3.185298
Gasolina A,R$/litro,2024-08-12,2024-08-16,São José dos Campos,3.170888
Gasolina A,R$/litro,2024-08-12,2024-08-16,Araucária,3.159164
Gasolina A,R$/litro,2024-08-12,2024-08-16,Canoas,3.160268
Gasolina A,R$/litro,2024-08-19,2024-08-23,Manaus,2.904688
Gasolina A,R$/litro,2024-08-19,2024-08-23,Itaqui,2.910892
Gasolina A,R$/litro,2024-08-19,2024-08-23,Suape,2.897208
Gasolina A,R$/litro,2024-08-19,2024-08-23,Aratu,2.914886
Gasolina A,R$/litro,2024-08-19,2024-08-23,Santos,2.913002
Gasolina A,R$/litro,2024-08-19,2024-08-23,Paranagua,2.923790
Gasolina A,R$/litro,2024-08-19,2024-08-23,Tramandai,2.928356
Gasolina A,R$/litro,2024-08-19,2024-08-23,Guamaré,3.061136
Gasolina A,R$/litro,2024-08-19,2024-08-23,Duque de Caxias,3.104404
Gasolina A,R$/litro,2024-08-19,2024-08-23,Betim,3.126438
Gasolina A,R$/litro,2024-08-19,2024-08-23,Cubatão,2.949550
Gasolina A,R$/litro,2024-08-19,2024-08-23,Mauá,2.967972
Gasolina A,R$/litro,2024-08-19,2024-08-23,Paulínia,3.013042
Gasolina A,R$/litro,2024-08-19,2024-08-23,São José dos Campos,2.998622
Gasolina A,R$/litro,2024-08-19,2024-08-23,Araucária,2.986948
Gasolina A,R$/litro,2024-08-19,2024-08-23,Canoas,2.991290
Gasolina A,R$/litro,2024-08-26,2024-08-30,Manaus,2.954576
Gasolina A,R$/litro,2024-08-26,2024-08-30,Itaqui,2.961078
Gasolina A,R$/litro,2024-08-26,2024-08-30,Suape,2.947766
Gasolina A,R$/litro,2024-08-26,2024-08-30,Aratu,2.964638
Gasolina A,R$/litro,2024-08-26,2024-08-30,Santos,2.961872
Gasolina A,R$/litro,2024-08-26,2024-08-30,Paranagua,2.972592
Gasolina A,R$/litro,2024-08-26,2024-08-30,Tramandai,2.975540
Gasolina A,R$/litro,2024-08-26,2024-08-30,Guamaré,3.113924
Gasolina A,R$/litro,2024-08-26,2024-08-30,Duque de Caxias,3.155880
Gasolina A,R$/litro,2024-08-26,2024-08-30,Betim,3.178216
Gasolina A,R$/litro,2024-08-26,2024-08-30,Cubatão,2.998918
Gasolina A,R$/litro,2024-08-26,2024-08-30,Mauá,3.017594
Gasolina A,R$/litro,2024-08-26,2024-08-30,Paulínia,3.063274
Gasolina A,R$/litro,2024-08-26,2024-08-30,São José dos Campos,3.048658
Gasolina A,R$/litro,2024-08-26,2024-08-30,Araucária,3.036612
Gasolina A,R$/litro,2024-08-26,2024-08-30,Canoas,3.039334
Gasolina A,R$/litro,2024-09-02,2024-09-06,Manaus,2.876600
Gasolina A,R$/litro,2024-09-02,2024-09-06,Itaqui,2.883153
Gasolina A,R$/litro,2024-09-02,2024-09-06,Suape,2.869735
Gasolina A,R$/litro,2024-09-02,2024-09-06,Aratu,2.886895
Gasolina A,R$/litro,2024-09-02,2024-09-06,Santos,2.884493
Gasolina A,R$/litro,2024-09-02,2024-09-06,Paranagua,2.895218
Gasolina A,R$/litro,2024-09-02,2024-09-06,Tramandai,2.898885
Gasolina A,R$/litro,2024-09-02,2024-09-06,Guamaré,3.037423
Gasolina A,R$/litro,2024-09-02,2024-09-06,Duque de Caxias,3.080285
Gasolina A,R$/litro,2024-09-02,2024-09-06,Betim,3.102828
Gasolina A,R$/litro,2024-09-02,2024-09-06,Cubatão,2.921880
Gasolina A,R$/litro,2024-09-02,2024-09-06,Mauá,2.940725
Gasolina A,R$/litro,2024-09-02,2024-09-06,Paulínia,2.986828
Gasolina A,R$/litro,2024-09-02,2024-09-06,São José dos Campos,2.972078
Gasolina A,R$/litro,2024-09-02,2024-09-06,Araucária,2.959825
Gasolina A,R$/litro,2024-09-02,2024-09-06,Canoas,2.963265
Gasolina A,R$/litro,2024-09-09,2024-09-13,Manaus,2.762464
Gasolina A,R$/litro,2024-09-09,2024-09-13,Itaqui,2.769158
Gasolina A,R$/litro,2024-09-09,2024-09-13,Suape,2.756000
Gasolina A,R$/litro,2024-09-09,2024-09-13,Aratu,2.772560
Gasolina A,R$/litro,2024-09-09,2024-09-13,Santos,2.769474
Gasolina A,R$/litro,2024-09-09,2024-09-13,Paranagua,2.780158
Gasolina A,R$/litro,2024-09-09,2024-09-13,Tramandai,2.782544
Gasolina A,R$/litro,2024-09-09,2024-09-13,Guamaré,2.923872
Gasolina A,R$/litro,2024-09-09,2024-09-13,Duque de Caxias,2.965488
Gasolina A,R$/litro,2024-09-09,2024-09-13,Betim,2.988054
Gasolina A,R$/litro,2024-09-09,2024-09-13,Cubatão,2.806902
Gasolina A,R$/litro,2024-09-09,2024-09-13,Mauá,2.825772
Gasolina A,R$/litro,2024-09-09,2024-09-13,Paulínia,2.871928
Gasolina A,R$/litro,2024-09-09,2024-09-13,São José dos Campos,2.857156
Gasolina A,R$/litro,2024-09-09,2024-09-13,Araucária,2.844838
Gasolina A,R$/litro,2024-09-09,2024-09-13,Canoas,2.846996
Gasolina A,R$/litro,2024-09-16,2024-09-20,Manaus,2.812276
Gasolina A,R$/litro,2024-09-16,2024-09-20,Itaqui,2.819112
Gasolina A,R$/litro,2024-09-16,2024-09-20,Suape,2.806024
Gasolina A,R$/litro,2024-09-16,2024-09-20,Aratu,2.822470
Gasolina A,R$/litro,2024-09-16,2024-09-20,Santos,2.819290
Gasolina A,R$/litro,2024-09-16,2024-09-20,Paranagua,2.829952
Gasolina A,R$/litro,2024-09-16,2024-09-20,Tramandai,2.832190
Gasolina A,R$/litro,2024-09-16,2024-09-20,Guamaré,2.969526
Gasolina A,R$/litro,2024-09-16,2024-09-20,Duque de Caxias,3.010194
Gasolina A,R$/litro,2024-09-16,2024-09-20,Betim,3.032174
Gasolina A,R$/litro,2024-09-16,2024-09-20,Cubatão,2.855744
Gasolina A,R$/litro,2024-09-16,2024-09-20,Mauá,2.874118
Gasolina A,R$/litro,2024-09-16,2024-09-20,Paulínia,2.919072
Gasolina A,R$/litro,2024-09-16,2024-09-20,São José dos Campos,2.904688
Gasolina A,R$/litro,2024-09-16,2024-09-20,Araucária,2.892946
Gasolina A,R$/litro,2024-09-16,2024-09-20,Canoas,2.894960
Gasolina A,R$/litro,2024-09-23,2024-09-27,Manaus,2.822326
Gasolina A,R$/litro,2024-09-23,2024-09-27,Itaqui,2.829386
Gasolina A,R$/litro,2024-09-23,2024-09-27,Suape,2.816648
Gasolina A,R$/litro,2024-09-23,2024-09-27,Aratu,2.832304
Gasolina A,R$/litro,2024-09-23,2024-09-27,Santos,2.828234
Gasolina A,R$/litro,2024-09-23,2024-09-27,Paranagua,2.838834
Gasolina A,R$/litro,2024-09-23,2024-09-27,Tramandai,2.839430
Gasolina A,R$/litro,2024-09-23,2024-09-27,Guamaré,2.980054
Gasolina A,R$/litro,2024-09-23,2024-09-27,Duque de Caxias,3.019030
Gasolina A,R$/litro,2024-09-23,2024-09-27,Betim,3.040996
Gasolina A,R$/litro,2024-09-23,2024-09-27,Cubatão,2.864668
Gasolina A,R$/litro,2024-09-23,2024-09-27,Mauá,2.883030
Gasolina A,R$/litro,2024-09-23,2024-09-27,Paulínia,2.927958
Gasolina A,R$/litro,2024-09-23,2024-09-27,São José dos Campos,2.913582
Gasolina A,R$/litro,2024-09-23,2024-09-27,Araucária,2.901794
Gasolina A,R$/litro,2024-09-23,2024-09-27,Canoas,2.902166
Gasolina A,R$/litro,2024-09-30,2024-10-04,Manaus,2.836050
Gasolina A,R$/litro,2024-09-30,2024-10-04,Itaqui,2.842426
Gasolina A,R$/litro,2024-09-30,2024-10-04,Suape,2.828724
Gasolina A,R$/litro,2024-09-30,2024-10-04,Aratu,2.846524
Gasolina A,R$/litro,2024-09-30,2024-10-04,Santos,2.844844
Gasolina A,R$/litro,2024-09-30,2024-10-04,Paranagua,2.855622
Gasolina A,R$/litro,2024-09-30,2024-10-04,Tramandai,2.860628
Gasolina A,R$/litro,2024-09-30,2024-10-04,Guamaré,2.991880
Gasolina A,R$/litro,2024-09-30,2024-10-04,Duque de Caxias,3.035352
Gasolina A,R$/litro,2024-09-30,2024-10-04,Betim,3.057284
Gasolina A,R$/litro,2024-09-30,2024-10-04,Cubatão,2.881222
Gasolina A,R$/litro,2024-09-30,2024-10-04,Mauá,2.899558
Gasolina A,R$/litro,2024-09-30,2024-10-04,Paulínia,2.944418
Gasolina A,R$/litro,2024-09-30,2024-10-04,São José dos Campos,2.930064
Gasolina A,R$/litro,2024-09-30,2024-10-04,Araucária,2.918484
Gasolina A,R$/litro,2024-09-30,2024-10-04,Canoas,2.923266
Gasolina A,R$/litro,2024-10-07,2024-10-11,Manaus,3.076872
Gasolina A,R$/litro,2024-10-07,2024-10-11,Itaqui,3.082404
Gasolina A,R$/litro,2024-10-07,2024-10-11,Suape,3.067892
Gasolina A,R$/litro,2024-10-07,2024-10-11,Aratu,3.087382
Gasolina A,R$/litro,2024-10-07,2024-10-11,Santos,3.087492
Gasolina A,R$/litro,2024-10-07,2024-10-11,Paranagua,3.098442
Gasolina A,R$/litro,2024-10-07,2024-10-11,Tramandai,3.106660
Gasolina A,R$/litro,2024-10-07,2024-10-11,Guamaré,3.234150
Gasolina A,R$/litro,2024-10-07,2024-10-11,Duque de Caxias,3.281618
Gasolina A,R$/litro,2024-10-07,2024-10-11,Betim,3.303966
Gasolina A,R$/litro,2024-10-07,2024-10-11,Cubatão,3.124564
Gasolina A,R$/litro,2024-10-07,2024-10-11,Mauá,3.143248
Gasolina A,R$/litro,2024-10-07,2024-10-11,Paulínia,3.188958
Gasolina A,R$/litro,2024-10-07,2024-10-11,São José dos Campos,3.174330
Gasolina A,R$/litro,2024-10-07,2024-10-11,Araucária,3.162498
Gasolina A,R$/litro,2024-10-07,2024-10-11,Canoas,3.170492
Gasolina A,R$/litro,2024-10-14,2024-10-18,Manaus,2.987116
Gasolina A,R$/litro,2024-10-14,2024-10-18,Itaqui,2.993996
Gasolina A,R$/litro,2024-10-14,2024-10-18,Suape,2.980710
Gasolina A,R$/litro,2024-10-14,2024-10-18,Aratu,2.997680
Gasolina A,R$/litro,2024-10-14,2024-10-18,Santos,2.995152
Gasolina A,R$/litro,2024-10-14,2024-10-18,Paranagua,3.005828
Gasolina A,R$/litro,2024-10-14,2024-10-18,Tramandai,3.009344
Gasolina A,R$/litro,2024-10-14,2024-10-18,Guamaré,3.149612
Gasolina A,R$/litro,2024-10-14,2024-10-18,Duque de Caxias,3.192356
Gasolina A,R$/litro,2024-10-14,2024-10-18,Betim,3.215062
Gasolina A,R$/litro,2024-10-14,2024-10-18,Cubatão,3.032808
Gasolina A,R$/litro,2024-10-14,2024-10-18,Mauá,3.051790
Gasolina A,R$/litro,2024-10-14,2024-10-18,Paulínia,3.098228
Gasolina A,R$/litro,2024-10-14,2024-10-18,São José dos Campos,3.083366
Gasolina A,R$/litro,2024-10-14,2024-10-18,Araucária,3.070900
Gasolina A,R$/litro,2024-10-14,2024-10-18,Canoas,3.074190
Gasolina A,R$/litro,2024-10-21,2024-10-25,Manaus,2.945992
Gasolina A,R$/litro,2024-10-21,2024-10-25,Itaqui,2.952922
Gasolina A,R$/litro,2024-10-21,2024-10-25,Suape,2.939882
Gasolina A,R$/litro,2024-10-21,2024-10-25,Aratu,2.956250
Gasolina A,R$/litro,2024-10-21,2024-10-25,Santos,2.953002
Gasolina A,R$/litro,2024-10-21,2024-10-25,Paranagua,2.963648
Gasolina A,R$/litro,2024-10-21,2024-10-25,Tramandai,2.965788
Gasolina A,R$/litro,2024-10-21,2024-10-25,Guamaré,3.110314
Gasolina A,R$/litro,2024-10-21,2024-10-25,Duque de Caxias,3.152000
Gasolina A,R$/litro,2024-10-21,2024-10-25,Betim,3.174912
Gasolina A,R$/litro,2024-10-21,2024-10-25,Cubatão,2.991002
Gasolina A,R$/litro,2024-10-21,2024-10-25,Mauá,3.010154
Gasolina A,R$/litro,2024-10-21,2024-10-25,Paulínia,3.057014
Gasolina A,R$/litro,2024-10-21,2024-10-25,São José dos Campos,3.042020
Gasolina A,R$/litro,2024-10-21,2024-10-25,Araucária,3.029316
Gasolina A,R$/litro,2024-10-21,2024-10-25,Canoas,3.031224
Gasolina A,R$/litro,2024-10-28,2024-11-01,Manaus,2.940902
Gasolina A,R$/litro,2024-10-28,2024-11-01,Itaqui,2.947290
Gasolina A,R$/litro,2024-10-28,2024-11-01,Suape,2.933684
Gasolina A,R$/litro,2024-10-28,2024-11-01,Aratu,2.951250
Gasolina A,R$/litro,2024-10-28,2024-11-01,Santos,2.949292
Gasolina A,R$/litro,2024-10-28,2024-11-01,Paranagua,2.960054
Gasolina A,R$/litro,2024-10-28,2024-11-01,Tramandai,2.964528
Gasolina A,R$/litro,2024-10-28,2024-11-01,Guamaré,3.106156
Gasolina A,R$/litro,2024-10-28,2024-11-01,Duque de Caxias,3.150672
Gasolina A,R$/litro,2024-10-28,2024-11-01,Betim,3.173860
Gasolina A,R$/litro,2024-10-28,2024-11-01,Cubatão,2.987748
Gasolina A,R$/litro,2024-10-28,2024-11-01,Mauá,3.007132
Gasolina A,R$/litro,2024-10-28,2024-11-01,Paulínia,3.054546
Gasolina A,R$/litro,2024-10-28,2024-11-01,São José dos Campos,3.039376
Gasolina A,R$/litro,2024-10-28,2024-11-01,Araucária,3.026506
Gasolina A,R$/litro,2024-10-28,2024-11-01,Canoas,3.030740
Gasolina A,R$/litro,2024-11-04,2024-11-08,Manaus,3.060584
Gasolina A,R$/litro,2024-11-04,2024-11-08,Itaqui,3.066506
Gasolina A,R$/litro,2024-11-04,2024-11-08,Suape,3.052780
Gasolina A,R$/litro,2024-11-04,2024-11-08,Aratu,3.070434
Gasolina A,R$/litro,2024-11-04,2024-11-08,Santos,3.068424
Gasolina A,R$/litro,2024-11-04,2024-11-08,Paranagua,3.079248
Gasolina A,R$/litro,2024-11-04,2024-11-08,Tramandai,3.083490
Gasolina A,R$/litro,2024-11-04,2024-11-08,Guamaré,3.223954
Gasolina A,R$/litro,2024-11-04,2024-11-08,Duque de Caxias,3.268288
Gasolina A,R$/litro,2024-11-04,2024-11-08,Betim,3.291296
Gasolina A,R$/litro,2024-11-04,2024-11-08,Cubatão,3.106590
Gasolina A,R$/litro,2024-11-04,2024-11-08,Mauá,3.125828
Gasolina A,R$/litro,2024-11-04,2024-11-08,Paulínia,3.172888
Gasolina A,R$/litro,2024-11-04,2024-11-08,São José dos Campos,3.157832
Gasolina A,R$/litro,2024-11-04,2024-11-08,Araucária,3.145200
Gasolina A,R$/litro,2024-11-04,2024-11-08,Canoas,3.149206
Gasolina A,R$/litro,2024-11-11,2024-11-15,Manaus,3.010860
Gasolina A,R$/litro,2024-11-11,2024-11-15,Itaqui,3.017338
Gasolina A,R$/litro,2024-11-11,2024-11-15,Suape,3.004166
Gasolina A,R$/litro,2024-11-11,2024-11-15,Aratu,3.020666
Gasolina A,R$/litro,2024-11-11,2024-11-15,Santos,3.017432
Gasolina A,R$/litro,2024-11-11,2024-11-15,Paranagua,3.028138
Gasolina A,R$/litro,2024-11-11,2024-11-15,Tramandai,3.030180
Gasolina A,R$/litro,2024-11-11,2024-11-15,Guamaré,3.176934
Gasolina A,R$/litro,2024-11-11,2024-11-15,Duque de Caxias,3.219156
Gasolina A,R$/litro,2024-11-11,2024-11-15,Betim,3.242380
Gasolina A,R$/litro,2024-11-11,2024-11-15,Cubatão,3.055950
Gasolina A,R$/litro,2024-11-11,2024-11-15,Mauá,3.075368
Gasolina A,R$/litro,2024-11-11,2024-11-15,Paulínia,3.122868
Gasolina A,R$/litro,2024-11-11,2024-11-15,São José dos Campos,3.107666
Gasolina A,R$/litro,2024-11-11,2024-11-15,Araucária,3.094704
Gasolina A,R$/litro,2024-11-11,2024-11-15,Canoas,3.096508
Gasolina A,R$/litro,2024-11-18,2024-11-22,Manaus,3.061042
Gasolina A,R$/litro,2024-11-18,2024-11-22,Itaqui,3.067120
Gasolina A,R$/litro,2024-11-18,2024-11-22,Suape,3.053562
Gasolina A,R$/litro,2024-11-18,2024-11-22,Aratu,3.070868
Gasolina A,R$/litro,2024-11-18,2024-11-22,Santos,3.068482
Gasolina A,R$/litro,2024-11-18,2024-11-22,Paranagua,3.079272
Gasolina A,R$/litro,2024-11-18,2024-11-22,Tramandai,3.082840
Gasolina A,R$/litro,2024-11-18,2024-11-22,Guamaré,3.226392
Gasolina A,R$/litro,2024-11-18,2024-11-22,Duque de Caxias,3.270278
Gasolina A,R$/litro,2024-11-18,2024-11-22,Betim,3.293510
Gasolina A,R$/litro,2024-11-18,2024-11-22,Cubatão,3.107018
Gasolina A,R$/litro,2024-11-18,2024-11-22,Mauá,3.126438
Gasolina A,R$/litro,2024-11-18,2024-11-22,Paulínia,3.173956
